"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3220000","CDFI2260032016000008","20160808","","03","폐업","03","폐업","20180104","","","","0216612850","","","서울특별시 강남구 논현동 80-24번지 ","서울특별시 강남구 논현로 716, 3,4층 (논현동, 한솔빌딩)","06051","한솔 호스텔","2018-01-04 11:52:13","I","2018-08-31 23:59:59.0","","202589.7            ","445979.625          ","관광숙박업","","일반주거지역","6","기타","","","숙박시설","5","1","","","","","","","","","","","","290.82","","","","","","","","","","","","","291","호스텔업"
"3220000","CDFI2260032017000004","20170818","","03","폐업","03","폐업","20210713","","","","02  512 2016","","","서울특별시 강남구 논현동 201-5 ","서울특별시 강남구 강남대로112길 20 (논현동)","06120","왈츠호텔","2021-07-14 18:49:34","U","2021-07-16 02:40:00.0","","202235.26618266     ","444811.276333113    ","관광숙박업","","일반주거지역","7","","","","호텔","6","1","28","1264","WALTZ HOTEL","TOURIST HOTEL BUSINESS","","","","","","","","211.57","","","","","","","","","","","","","212","소형호텔업"
"3220000","CDFI2260032012000004","20120705","","03","폐업","03","폐업","20210402","","","","568-8371","","135877","서울특별시 강남구 삼성동 144-7 ","서울특별시 강남구 테헤란로79길 7 (삼성동)","06158","호텔 더 디자이너스","2021-04-02 10:52:11","U","2021-04-04 02:40:00.0","","204801.754078438    ","445016.79397056     ","관광숙박업","","일반상업지역","12","기타","","","호텔","10","2","","","","","","","","","","","","3997.73","","","","","","","","","","","","","3998",""
"3220000","CDFI2260032003000004","20030626","","03","폐업","03","폐업","20200812","","","","542-0112","","","서울특별시 강남구 논현동 56-21 ","서울특별시 강남구 학동로 141 (논현동, 호텔G)","06045","호텔 G","2020-08-12 13:09:09","U","2020-08-14 02:40:00.0","","202253.771265692    ","445646.871803817    ","관광숙박업","관광사업","일반주거지역","6","학교정화(절대)","","","호텔","5","1","","","","","","","","","","","","2064.14","","","","","","","","","","","","","2064","관광호텔업"
"3220000","CDFI2260032003000006","20030110","","03","폐업","03","폐업","20160412","","","","","","","서울특별시 강남구 역삼동 606-22번지 606-28 ","서울특별시 강남구 논현로 561 (역삼동)","06125","베네치아 관광호텔","2016-04-12 09:27:10","I","2018-08-31 23:59:59.0","","202926.269503869    ","444872.917702388    ","관광숙박업","관광사업","일반주거지역","7","기타","","","호텔","6","1","","","","","","","","","","","","2137.27","","","","","","","","","","","","","2137",""
"3220000","CDFI2260032008000001","20081103","","03","폐업","03","폐업","20180713","","","","508-5552","","","서울특별시 강남구 역삼동 662-7번지 ","서울특별시 강남구 언주로 547 (역삼동)","06138","케이팝호텔","2018-07-13 16:47:04","I","2018-08-31 23:59:59.0","","203468.913964504    ","444937.661021993    ","관광숙박업","관광사업","일반상업지역","20","주택가주변","","","호텔","14","6","","","","","","","","","","","","13593.54","","","","","","","","","","","","","13594",""
"3220000","CDFI2260032010000001","20100722","","03","폐업","03","폐업","20220215","","","","02-6177-5250","","","서울특별시 강남구 논현동 ","서울특별시 강남구 봉은사로 223 (논현동)","06109","글래드 라이브","2022-02-18 10:51:17","U","2022-02-20 02:40:00.0","","203140.145066161    ","445124.369638913    ","관광숙박업","","일반상업지역","","","","","호텔","19","5","210","792","GLAD LIVE","TOURIST HOTEL BUSINESS","","","","","","","","16592.44","","","","","","","","","","","","","16592","관광호텔업"
"3220000","CDFI2260032012000001","20120117","","03","폐업","03","폐업","20191017","","","","02-521-6727","","135839","서울특별시 강남구 대치동 ","서울특별시 강남구 선릉로90길 46 (대치동)","06193","제이비스호텔","2019-10-17 17:26:48","U","2019-10-19 02:40:00.0","","204608.135          ","444745.055          ","관광숙박업","","상업지역","10","유흥업소밀집지역","","","숙박시설","9","1","","","","","","","","","","","","1895.83","","","","","","","","","8000000000","","","","1896",""
"3220000","CDFI2260031978000001","19780510","","03","폐업","03","폐업","20210826","","","","3451-8000","","","서울특별시 강남구 역삼동 602 ","서울특별시 강남구 봉은사로 120 (역삼동, 호텔 리츠칼튼 서울)","06124","르 메르디앙 서울 호텔","2021-08-26 12:47:59","U","2021-08-28 02:40:00.0","","202299.611121179    ","444739.274032656    ","관광숙박업","관광사업","","24","","","","호텔","17","7","336","60567","LE MERIDIEN SEOUL HOTEL","","","","","","","","","60566.75","","","","","","","","","","","","","60567","관광호텔업"
"3220000","CDFI2260031985000001","19850221","","03","폐업","03","폐업","20060703","","","","","","135957","서울특별시 강남구 청담동 129-7번지 ","서울특별시 강남구 압구정로79길 76  (청담동)","","호텔프리마Ⅱ","2006-07-04 14:04:33","I","2018-08-31 23:59:59.0","","204674.246980043    ","447041.788168808    ","관광숙박업","관광사업","","12","","","","호텔","10","2","","","","","","","","","","","","5547.38","","","","","","","","","","","","","5547",""
"3220000","CDFI2260031986000001","19861214","","03","폐업","03","폐업","20211231","","","","6202-2013","","","서울특별시 강남구 삼성동 112-5 ","서울특별시 강남구 봉은사로 410 (삼성동, 라마다서울호텔)","06153","라미드 호텔(RAMID HOTEL)","2021-12-31 15:01:45","U","2022-01-02 02:40:00.0","","203943.258999722    ","445342.390544546    ","관광숙박업","관광사업","","15","","","","호텔","12","3","","","","","","","","","","","","28421.75","","","","","","","","","","","","","28422",""
"3220000","CDFI2260031988000001","19880603","","03","폐업","03","폐업","20170112","","","","","","","서울특별시 강남구 역삼동 676번지 ","서울특별시 강남구 테헤란로 237 (역삼동, 삼부오피스빌딩)","06142","벨레상스 서울 호텔","2017-01-12 16:08:21","I","2018-08-31 23:59:59.0","","203599.062771687    ","444556.062267296    ","관광숙박업","관광사업","","26","","","","호텔","24","2","","","","","","","","","","","","72205.69","","","","","","","","","","","","","72206",""
"3220000","CDFI2260031988000003","19881208","","03","폐업","03","폐업","20160815","","","","555-7575","","","서울특별시 강남구 삼성동 141-10번지 ","서울특별시 강남구 테헤란로63길 9 (삼성동, 그린그래스관광호텔)","06162","그린그래스관광호텔","2016-08-19 17:40:47","I","2018-08-31 23:59:59.0","","204369.881017555    ","444844.447866296    ","관광숙박업","관광사업","상업지역","","기타","","","호텔","10","3","","","","","","","","","","","","8360.61","","","","","","","","","","","","","8361",""
"3220000","CDFI2260031989000002","19891220","","03","폐업","03","폐업","20180801","","","","540-3041","","","서울특별시 강남구 논현동 202-7번지 ","서울특별시 강남구 봉은사로 125 (논현동, 다이내스티관광호텔)","06120","다이내스티관광호텔","2018-08-01 13:14:20","I","2018-08-31 23:59:59.0","","202355.753693054    ","444839.725721091    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","5682.6","","","","","","","","","","","","","5683",""
"3220000","CDFI2260031992000001","19920410","","03","폐업","03","폐업","20170330","","","","3444-7777","","","서울특별시 강남구 청담동 129번지 ","서울특별시 강남구 도산대로 551 (청담동, 엘루이호텔)","06013","호텔엘루이","2017-03-30 22:25:15","I","2018-08-31 23:59:59.0","","204727.226766126    ","447092.815391301    ","관광숙박업","관광사업","","18","","","","호텔","13","5","","","","","","","","","","","","17318.29","","","","","","","","","","","","","17318",""
"3220000","CDFI2260031993000001","19930825","","03","폐업","03","폐업","20130101","","","","567-1101","","","서울특별시 강남구 역삼동 603번지 ","서울특별시 강남구 봉은사로 130 (역삼동, 노보텔 앰배서더 강남 서울)","06124","노보텔앰버서더강남","2018-10-24 09:57:14","U","2018-10-26 02:36:00.0","","202482.701418444    ","444787.812950605    ","관광숙박업","관광사업","","22","","","","호텔","16","6","","","","","","","","","","","","41813.27","","","","","","","","","","","","","41813",""
"3220000","CDFI2260032001000002","20011226","","03","폐업","03","폐업","20150514","","","","544-6623","","135894","서울특별시 강남구 신사동 614-1번지 ","서울특별시 강남구 압구정로 206  (신사동)","","팝그린 관광호텔","2015-05-19 10:28:33","I","2018-08-31 23:59:59.0","","202545.595431159    ","447231.954885143    ","관광숙박업","관광사업","주거지역","6","기타","","","호텔","5","2","","","","","","","","","","","","5297.78","","","","","","","","","","","","","5298",""
"3220000","CDFI2260032003000001","20030313","","03","폐업","03","폐업","20121218","","","","3015-7711","","135957","서울특별시 강남구 청담동 129-3번지 ","서울특별시 강남구 도산대로 549  (청담동)","","블루펄관광호텔","2012-12-20 21:48:49","I","2018-08-31 23:59:59.0","","204690.660161464    ","447075.512360873    ","관광숙박업","관광사업","","12","","","","","10","2","","","","","","","","","","","","4997.88","","","","","","","","","","","","","4998",""
"3220000","CDFI2260032019000001","20190424","","01","영업/정상","13","영업중","","","","","02-311-9000","","","서울특별시 강남구 삼성동 91-28번지 ","서울특별시 강남구 영동대로 618, 호텔인나인 (삼성동)","06081","호텔 인 나인","2019-04-24 09:02:07","I","2019-04-26 02:20:49.0","","205230.860541362    ","445942.050995741    ","관광숙박업","","일반상업지역","","기타","","","숙박시설","19","4","","","","","","","","","","","","","","","","","","","","","","","","","","관광호텔업"
"3220000","CDFI2260032019000003","20190910","","01","영업/정상","13","영업중","","","","","02-2193-1234","","","서울특별시 강남구 신사동 603 ","서울특별시 강남구 논현로 854, 안다즈서울강남 (신사동)","06022","안다즈 서울 강남","2021-04-14 18:44:30","U","2021-04-16 02:40:00.0","","202482.216634599    ","447020.420866992    ","관광숙박업","","일반주거지역","22","주택가주변","","","호텔","17","5","","","","","","","","","","","","36111.54","","","","","","","","","","","","","36112","관광호텔업"
"3220000","CDFI2260032014000002","20141003","","01","영업/정상","13","영업중","","","","","02-510-9752","","135957","서울특별시 강남구 청담동 131번지 알로프트 서울 강남 호텔 ","서울특별시 강남구 영동대로 736 (청담동, 알로프트 서울 강남 호텔)","06075","알로프트 서울 강남 호텔","2014-10-03 00:14:04","I","2018-08-31 23:59:59.0","","204850.302981167    ","446835.931404503    ","관광숙박업","","일반상업지역","18","주택가주변","","","숙박시설","15","3","","","","","","","","","","","","10200.01","","","","","","","","","1000000000","","","","10200","관광호텔업"
"3220000","CDFI2260032015000003","20150608","","01","영업/정상","13","영업중","","","","","000205536655","","135915","서울특별시 강남구 역삼동 677-9번지 ","서울특별시 강남구 테헤란로37길 13-10 (역삼동)","06142","리치웰 호텔(Richwell Hotel)","2017-03-17 14:07:17","I","2018-08-31 23:59:59.0","","203451.550821003    ","444529.420299492    ","관광숙박업","","상업지역","17","","","","숙박시설","14","3","","","","","","","","","","","","3227.77","","","","","","","","","200000000","","","","3228","관광호텔업"
"3220000","CDFI2260032015000006","20150915","","01","영업/정상","13","영업중","","","","","02-555-4204","","","서울특별시 강남구 역삼동 819-9번지 ","서울특별시 강남구 강남대로92길 13 (역삼동, Jerry s planet Building)","06134","더제리스플래닛 호텔","2015-09-15 09:55:31","I","2018-08-31 23:59:59.0","","202451.742958279    ","444092.87549641     ","관광숙박업","","일반상업지역","14","기타","","","호텔","10","4","42","3506","The Jerry's Planet  Hotel","TOURIST HOTEL BUSINESS","","","","","","","","","","","","","","","","","","","","","","관광호텔업"
"3220000","CDFI2260032018000006","2018-12-07","","01","영업/정상","13","영업중","","","","","02-6230-8800","","","서울특별시 강남구 삼성동 113-5","서울특별시 강남구 봉은사로 428 (삼성동)","06153","호텔 크레센도 서울","2023-03-28 15:05:41","U","2022-12-02 21:00:00.0","","204077.378499389","445400.198580187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI2260032015000008","2015-10-30","","01","영업/정상","13","영업중","","","","","02-2038-9500","","","서울특별시 강남구 논현동 206-1","서울특별시 강남구 봉은사로 155 (논현동, 호텔 카푸치노)","06122","호텔 카푸치노","2023-04-10 17:48:19","U","2022-12-03 23:02:00.0","","202713.81010796","444963.003980538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
